"hydro_year","Especie","Localidad nivel 4","max_abundance"
2024,"Fulica atra","C2",245
2024,"Fulica atra","Codo de la Esparraguera",4
2024,"Fulica atra","Cuquero Chico",1725
2024,"Fulica atra","Cuquero Grande",36
2024,"Fulica atra","D3",70
2024,"Fulica atra","Depuradora Loma de Martín Miguel",14
2024,"Fulica atra","Dulce",290
2024,"Fulica atra","E3",63
2024,"Fulica atra","Entremuros (Zona 2)",6
2024,"Fulica atra","Entremuros (Zona 3)",13
2024,"Fulica atra","Entremuros (Zona 4)",41
2024,"Fulica atra","Esparragosilla",1153
2024,"Fulica atra","Gaveta 1",88
2024,"Fulica atra","Gaveta 3",70
2024,"Fulica atra","Gaveta 4",45
2024,"Fulica atra","Gravera junto a Dehesa de Abajo",48
2024,"Fulica atra","Hato Blanco Nuevo",7
2024,"Fulica atra","La Rocina",11
2024,"Fulica atra","Laguna de Tarelo",110
2024,"Fulica atra","Lagunas de Bonanza",34
2024,"Fulica atra","Lucio Dehesa de Abajo",2600
2024,"Fulica atra","Lucio Del Bocón",400
2024,"Fulica atra","Lucios FAO",1
2024,"Fulica atra","Marismas Del Rocío",1180
2024,"Fulica atra","Mimbrales (Sur)",25
2024,"Fulica atra","Santa Olalla",165
2024,"Fulica cristata","Dulce",1
2024,"Fulica cristata","Esparragosilla",1
2024,"Fulica cristata","Lucio Dehesa de Abajo",13
2024,"Fulica cristata","Marismas Del Rocío",1
2024,"Gallinago gallinago","B2",2
2024,"Gallinago gallinago","C8",20
2024,"Gallinago gallinago","Cantarita",15
2024,"Gallinago gallinago","D3",1
2024,"Gallinago gallinago","Entremuros (Zona 1)",5
2024,"Gallinago gallinago","Entremuros (Zona 2)",2
2024,"Gallinago gallinago","Guadiamar encauzado",18
2024,"Gallinago gallinago","Guayules (norte)",4
2024,"Gallinago gallinago","Hato Blanco Nuevo",20
2024,"Gallinago gallinago","Hato Blanco Viejo",13
2024,"Gallinago gallinago","Laguna de Tarelo",1
2024,"Gallinago gallinago","Los Portugueses",3
2024,"Gallinago gallinago","Lucios FAO",3
2024,"Gallinago gallinago","Marisma de Henares",2
2024,"Gallinago gallinago","Marismas Del Rocío",35
2024,"Gallinago gallinago","San Carlos",1
2024,"Gallinula chloropus","Brazo de la Torre",2
2024,"Gallinula chloropus","Depuradora Loma de Martín Miguel",11
2024,"Gallinula chloropus","Dulce",3
2024,"Gallinula chloropus","El Italiano",2
2024,"Gallinula chloropus","Entremuros (Zona 3)",1
2024,"Gallinula chloropus","Hato Blanco Nuevo",10
2024,"Gallinula chloropus","Hato Blanco Viejo",4
2024,"Gallinula chloropus","La Rocina",2
2024,"Gallinula chloropus","Laguna de Tarelo",2
2024,"Gallinula chloropus","Lagunas de Bonanza",17
2024,"Gallinula chloropus","Lucio Dehesa de Abajo",16
2024,"Gallinula chloropus","Lucios FAO",6
2024,"Gallinula chloropus","Marisma Gallega",4
2024,"Gallinula chloropus","Mimbrales (Sur)",8
2024,"Grus grus","A9",18
2024,"Grus grus","Almajales perimetrales",147
2024,"Grus grus","C8",5
2024,"Grus grus","Cantarita",828
2024,"Grus grus","Caracoles (Zona Este)",34
2024,"Grus grus","Caracoles (Zona Oeste)",174
2024,"Grus grus","Cultivos de Tarfia",6
2024,"Grus grus","Cuquero Chico",64
2024,"Grus grus","Cuquero Grande",46
2024,"Grus grus","El Italiano",531
2024,"Grus grus","Entremuros (Zona 1)",110
2024,"Grus grus","Entremuros (Zona 2)",3
2024,"Grus grus","Guadiamar encauzado",19
2024,"Grus grus","Hato Blanco Nuevo",14
2024,"Grus grus","Lucio Del Bocón",80
2024,"Grus grus","Lucio del Lobo Grande",413
2024,"Grus grus","Lucios FAO",81
2024,"Grus grus","Marilópez Grande",4
2024,"Grus grus","Marisma Gallega",35
2024,"Grus grus","Veta Adalid",2
2024,"Gyps fulvus","Marisma Gallega",32
2024,"Haematopus ostralegus","Carbonero Matalascañas",9
2024,"Haematopus ostralegus","Malandar Zalabar",197
2024,"Haematopus ostralegus","Zalabar Carbonero",48
2024,"Hieraaetus pennatus","Cultivos de Tarfia",1
